14/02/16;4,63400;3,7500868776;2,9282577203;0,8218291573;0,5394746155
15/02/16;4,72011;3,8993212041;3,0609875188;0,8383336853;0,6002165706
16/02/16;3,85000;3,8917333265;3,1194328878;0,7723004387;0,6515955329
17/02/16;3,39018;3,8145712763;3,1394882295;0,6750830468;0,6893848753
18/02/16;3,96093;3,8370880030;3,2003357681;0,6367522349;0,7143348870
19/02/16;4,24000;3,8990744641;3,2773479335;0,6217265306;0,7284264675
20/02/16;3,92443;3,9029753158;3,3252799384;0,5776953774;0,7204358468
21/02/16;4,15999;3,9425160364;3,3871103134;0,5554057230;0,6996336952
22/02/16;5,06000;4,1144366461;3,5110280680;0,6034085781;0,6780594191
23/02/16;5,06229;4,2602602390;3,6259363593;0,6343238797;0,6572254994
24/02/16;5,63228;4,4713402022;3,7745544068;0,6967857954;0,6414979561
25/02/16;5,50122;4,6297832480;3,9024555619;0,7273276861;0,6365009836
26/02/16;5,43833;4,7541750560;4,0162240388;0,7379510172;0,6434863136
27/02/16;5,75595;4,9082942781;4,1450926286;0,7632016495;0,6575362486
28/02/16;5,81144;5,0472397737;4,2685257673;0,7787140064;0,6749793014
29/02/16;5,76680;5,1579413469;4,3795090438;0,7784323031;0,6972834043
01/03/16;6,94000;5,4321042165;4,5691750406;0,8629291759;0,7314526768
02/03/16;7,70122;5,7811989523;4,8011783710;0,9800205813;0,7732984550
03/03/16;8,50000;6,1994760364;5,0751651584;1,1243108780;0,8277414548
04/03/16;9,19000;6,6595566460;5,3799677394;1,2795889066;0,8924973560
05/03/16;9,79562;7,1420279311;5,7070530922;1,4349748389;0,9711248174
06/03/16;10,16856;7,6076482493;6,0375350855;1,5701131638;1,0635872782
07/03/16;8,57878;7,7570531340;6,2257754496;1,5312776844;1,1489290598
08/03/16;8,93000;7,9375064979;6,4260883793;1,5114181186;1,2303406278
09/03/16;10,75000;8,3701978058;6,7463781291;1,6238196767;1,3242725582
10/03/16;10,11999;8,6393966048;6,9962753048;1,6431213000;1,4109605720
